id,contract_number,contract_number_sys,trd_buy_id,trd_buy_number_anno,ref_contract_type_id,ref_contract_status_id,crdate,contract_sum_wnds,supplier_id,supplier_biin,customer_id,customer_bin,index_date,system_id
557,604c4e50-4280-45d3-a667-d03cc23eac83,51296b8d-f8ff-404c-9572-733f3173b1a3,382,2dd60193-5fd6-446c-a4a4-229774fa7398,3,4,2024-11-24 11:12:23,42422910.39,871,227752159219,1128,402727444197,2025-01-07 06:14:15,3
558,208a1411-bc85-468c-8fd7-a41ce8032ef9,5750e7ac-9eb5-4e7b-a465-77f21e530856,1103,e288d108-9d05-4ce5-8ad2-027622531f53,4,9,2024-03-11 11:47:07,5623792.13,466,251973737662,424,297691437295,2023-09-21 05:52:37,3
559,fb1ab18d-6da0-4fb0-8869-34e4eddd0b25,5b49ca83-2b3d-4bfd-a9c2-aceba55b4f84,845,5898af73-404e-4dcc-ad78-454ca8b27231,1,6,2023-08-24 09:51:16,18127282.11,194,396208125331,145,114815257719,2023-07-11 00:55:20,3
560,1aa455c0-934c-4542-881c-36085eabfe1a,9aa93fb9-bac3-42b7-a9f0-b449d2544d49,1051,e454b95d-1bf3-44a0-8b84-2ceb8a133ff2,1,3,2023-04-08 22:05:44,10115974.18,694,906376269977,712,520478016016,2025-01-23 20:50:52,3
561,da9414ba-4aa8-4201-9549-86562ced6c2a,d3a675d8-ea87-4944-a588-3737ca0f005d,122,9ab71da4-cfa3-4361-a1ce-a9cab3cd2146,3,3,2024-12-19 06:54:09,47913432.22,484,394104450555,648,158840007935,2024-07-16 01:38:29,3
562,29e33590-3f0b-480b-ae70-139682f86128,24e44954-3179-4d7d-862c-5bace0e7d088,403,804b4144-b53c-438b-951f-dfd8164bbf08,1,4,2025-07-08 09:02:59,15561295.53,1043,412360044151,1087,787000357622,2025-05-27 22:34:19,3
563,68bcb6e7-36b5-403c-8869-ee251b758cfd,01aaab6a-3055-483f-8255-3d9740fde66a,156,9311a436-d34a-46d1-82e2-31766e797481,3,10,2024-12-14 16:49:13,7750721.4,467,664348018282,589,333640040773,2024-02-27 05:10:39,3
564,527b7ac1-2f1e-4208-b092-4ef2e57b0f40,1a516561-4d73-4f83-ac1c-533dcbbf66b2,214,def9966d-5726-41ba-ae35-d806bfd39e33,4,4,2024-04-10 22:13:05,45031078.35,905,777369493671,1104,737032565763,2024-12-15 17:27:38,3
565,07451165-4434-43cc-9843-0f1e558042ec,a6b58180-d24f-4c48-bdb6-e90bfd559fba,174,8b8b6a6e-5493-4aad-9abc-7b8c2584ff02,1,10,2025-04-29 21:35:07,23649270.65,1187,884311615918,67,892727169494,2025-10-10 18:51:14,3
566,657dac97-255f-4fe6-9099-b8a9b92ddefc,90689bd1-e88c-4c85-88c7-4962247b9ff4,947,f6b08a23-e052-42e4-940a-8a3d77fd6e8c,2,3,2023-07-22 01:09:52,22587278.17,963,897384100814,580,710822998638,2023-10-11 12:57:17,3
567,e2de56d3-219c-431d-852b-315b0b2372ee,c96e48bf-d034-4f49-a119-c699f5d93e61,213,ff3c69ac-5db3-4ddf-a964-0f187a60ef0e,3,8,2024-09-30 08:05:45,45830876.74,996,109045112492,891,246170890685,2023-08-14 21:35:21,3
568,f91d1542-4142-4b05-a428-945d5bc31138,b2f1d521-391b-4fe4-aa65-fde89faae3fd,1039,60d47a89-e683-4380-8c58-7b51bd3e0985,2,4,2023-12-30 06:16:37,26872906.77,1003,198458392801,984,264633090378,2024-09-08 18:03:27,3
569,70cff3b1-a1d7-44e2-acea-470013e1b173,277c8ec1-ba0a-460c-8d0d-aedc49b862ec,1097,a916eac1-3f90-4c92-ae0e-4f2c0ecbb9f7,1,3,2024-01-10 20:56:08,4876015.6,1065,689895661182,605,361805593774,2025-07-16 03:13:42,3
570,0689975c-f7ae-4a3b-8786-1f2378279485,248074be-9ecd-400e-8ecd-645ccb2292f4,133,60a6d99b-e27b-40d6-b298-d089c1d5ccfc,5,10,2025-06-06 16:24:44,16759595.71,503,956686620189,335,434643569088,2023-03-14 19:20:35,3
571,d4bd5978-a573-4539-9359-ecf8c975b7c5,20819296-6b4f-4afc-b140-9245455c137f,12,6b6a7919-7e5b-4d86-b6cf-348e5940571b,1,10,2025-03-03 22:48:39,49206756.94,71,518653802305,1127,290111884591,2024-07-20 15:16:28,3
572,a7109e60-c3a7-4ae9-a04b-d91a1729074e,c3862a98-533c-417d-8814-9bad320a90ec,749,dd45667c-45ab-491b-9fdb-3e6dc9106f67,5,8,2025-01-01 09:04:55,45029383.7,1149,537972443441,28,417859845102,2022-12-22 20:49:05,3
573,5e5f5fd7-c07c-4952-ad52-e20a4636aad4,01ac7a82-86d9-4461-8055-f42dcfda0ebc,545,695ea3a5-2c98-4c9a-93c5-89c27d47d131,3,3,2023-05-15 22:09:35,41418406.14,658,218575961757,567,112276358646,2023-08-13 09:50:58,3
574,a9bcb61a-b701-454f-91cd-545a900b3de4,5d2c9818-68fa-4f40-8f44-5f1580caa6a5,738,78870a34-a451-42ba-b2c7-396635c680d4,4,1,2025-09-27 11:35:02,23470614.93,254,905092833193,960,749945334091,2025-03-26 12:16:03,3
575,0fc5bdea-72d5-4277-a974-7d0cacc764ea,5c1f44e2-94db-468a-9556-92e3c0fffd31,20,3fd2b676-baf3-4205-bbf9-d182198d037b,3,3,2025-09-20 12:39:48,8351686.03,462,720353258008,832,632273133060,2025-07-02 14:55:02,3
576,3eb601af-7a87-4a57-b86d-357b6f884eb1,fcaa2b3d-da23-4ea2-98a3-598a116f6d95,924,004e3854-7711-4fb9-b364-4cce70eb580f,4,4,2025-01-20 12:23:41,13676656.38,166,797929830398,101,854735707385,2025-11-02 19:33:19,3
577,6240052e-5176-4f76-85a0-c53609bc7efc,b4f2bb03-efef-40ab-91ac-14e407cc204a,857,a5723f10-52a1-4913-ae0c-17e84ee23b6c,3,7,2023-12-10 06:02:17,20256969.81,1134,835372414205,1034,685498586904,2023-09-29 22:02:16,3
578,a857c530-725b-4a3c-b695-e5b3baf4f84d,d33b445c-e02b-4113-99b7-991bb55da21a,1128,60523384-fc5d-4f42-9aaf-793e7e498dc0,5,2,2023-12-04 13:42:00,30224844.98,464,471083999045,494,913281630172,2023-11-16 19:42:04,3
579,2c8fcd57-edb2-4d6d-b33e-81df83223efe,e1cf0102-2a85-400b-be16-87fa90031771,555,c0dab8cc-51b7-4eb6-9529-ab6a7e0e4462,4,1,2023-04-26 12:28:20,21589490.95,509,605523020450,1000,753379073902,2024-01-12 11:20:10,3
580,cf627a16-1386-45d5-a42b-2d9cab12c1af,79131aba-7e86-4d8c-88aa-100c432d5ae4,595,c79015b6-580b-4341-b7db-68049239b476,4,3,2025-03-05 15:03:11,37184830.67,160,424015571229,428,391851427922,2024-09-21 22:05:12,3
581,1e0311b0-c94a-493d-ab8f-1124d6c368cc,8d9263d8-14ee-4e09-ae98-e158b33c10ad,608,a71537e9-4a6e-408d-b6df-f1a469cb25df,3,2,2025-01-23 01:54:35,48279093.22,437,607222981661,798,378191762502,2024-03-09 14:24:32,3
582,693fad7f-5769-4b65-b9c1-de52aca48ebf,7d9748cc-3361-4a72-892c-7af5be460ecb,310,3aaaa934-90ac-43ee-b82b-62325aaca7f9,3,4,2024-08-10 09:29:56,43237003.25,543,345295648425,859,616133507959,2025-03-20 14:24:01,3
583,33887129-4088-4ec3-aec1-6b38c909783e,4ddba28b-3478-42c5-b80f-9864cafdcb62,236,7997e6e0-e1c0-4a4e-9a76-b26282d1db89,5,1,2023-01-25 07:38:26,20777225.98,6,174994017217,26,113078628732,2024-06-19 09:23:13,3
584,efa1dbde-c593-4a15-b791-ae4b2bce8242,6541ff9c-21a4-4d07-8e77-f39a6d7f896f,937,761a5027-7134-4406-a740-5f82fa39d33f,3,6,2023-10-19 18:26:24,27251510.13,668,583664975105,1121,795754784339,2024-09-10 10:44:33,3
585,385d9309-3539-4b03-95cb-b1adcc303a8b,ba0e012c-dbed-4214-b62b-d9cdffbd2c06,356,ee811398-082e-4fe4-a795-95722d272c03,1,3,2024-09-01 23:09:17,29942625.56,1184,834420494126,168,824028774426,2023-02-15 14:00:57,3
586,4dad366f-5700-40d0-aa88-1563e2ac497e,b8063491-1159-4981-b491-8e275bf7304a,1152,ffbfe64b-f3f3-4456-93b4-d4a4469602f4,4,2,2024-10-27 21:28:27,47690062.76,1030,411953788173,725,755598113536,2025-07-01 07:54:14,3
587,414c9ba6-6f21-4dc3-b978-899da52d64a8,942e18c5-0771-4b61-9061-df8c2dd6cdca,60,958b46e5-3ef4-4fd4-8142-e4f499b2a421,5,7,2023-11-18 00:39:42,13638644.49,759,444741079589,490,463961597256,2025-11-08 12:21:58,3
588,b7a601ad-299e-4fe6-8ca5-9444ce908989,16381854-6da7-4cf7-8bde-7e894668214f,724,7ff5568e-b595-4adb-924a-c8a8bb98add6,1,10,2024-04-21 06:42:38,3017158.37,199,255663250731,754,909140118337,2024-06-19 02:28:09,3
589,662e3278-a142-4923-9173-a606d96acc47,72a21a06-355d-43b5-be96-301ab5b46f80,971,37f81820-7347-43fa-9aab-65db43680138,3,5,2024-09-03 11:42:40,35807690.3,508,778939881517,545,505873737365,2025-06-02 16:25:12,3
590,af6102c2-01de-441d-8744-738a6e939c87,0c10c4d2-12ee-4a71-b24b-905d144a26cc,196,03f7e30a-c6fc-4ede-892e-73cf82608947,5,9,2024-09-25 08:43:52,12489172.58,530,924689537121,751,232017199038,2025-05-04 19:14:07,3
591,5df9f2a3-d3f2-43b4-b42e-9df5fdbd77c6,a06ee0a4-3925-401f-9b8b-34d99dbc600e,780,923191d1-21f1-4431-85a5-ea35d82344c9,4,4,2024-08-17 23:33:22,17570842.19,771,959883166571,118,199685916565,2023-06-30 07:18:45,3
592,78ebecc7-abf0-44a1-97b9-9b2b65565437,500e1fe6-7ce1-421f-ba24-c3b1205a306d,619,443455c0-39d9-4493-91af-b48cac8db443,4,3,2023-03-25 13:52:02,30255271.52,936,929170251107,112,274717336361,2024-02-23 22:52:11,3
593,ccff4928-0bad-40fa-856c-a6f4a7675d42,1cf79348-44cf-46ec-b0a2-ed1d8cf554bc,25,5d5e4439-122f-4320-ba51-2c785b058c5f,2,5,2024-10-09 21:41:47,32792319.38,307,951320521495,988,989195467181,2023-10-03 15:44:48,3
594,9b7f0ae1-cb04-4bf1-a615-b074fb1b4504,40f6f06d-feed-47d7-9103-07cf364de962,1007,96b88903-5856-46de-b6ed-0402dd565c8e,4,4,2024-06-07 07:19:07,3980728.62,632,277430009961,509,476795571862,2023-10-06 18:17:30,3
595,a6715a05-4df0-4e57-a06a-71d6d64d8760,a032a8c3-5b7d-4cbb-9a46-861fc1d3048d,790,8819631e-9fda-483d-99ee-54cef5d611b0,2,9,2023-05-17 18:39:45,33371513.06,562,568579949759,999,882140374756,2024-05-04 06:32:10,3
596,6e04bbca-9aed-4add-8831-a9e4319df393,0ea588b6-856a-425c-9ff4-55e0d52e5aa1,907,2a4408b4-3674-4042-a1a8-0aebc8b6074a,3,4,2023-01-27 20:09:03,26134683.7,601,878599267701,733,560031546697,2025-02-05 09:51:30,3
597,641310b8-070d-4d57-8a6f-58cdbbb82d54,20cb391f-9994-4b62-a09a-fcf19942afc0,635,2ddc1f9d-cb5e-43ca-a760-42ffc8ccf786,4,10,2025-08-28 23:58:31,46008746.43,126,882382868577,687,255417861474,2023-11-19 00:37:52,3
598,1e7de482-da11-4cbf-a731-e0d406fdfea5,24d5fd64-46a5-4605-adb7-08260b8060a2,496,67e2afa8-ef26-4175-aac0-8016112d001b,4,6,2024-10-01 07:08:50,17615204.5,1159,757869600138,801,102294388035,2023-03-04 23:05:56,3
599,80ad9a60-1cb4-407e-adce-7ca8cf0b678f,ea50126b-f646-440d-a071-b712526412b8,1012,442b5b49-b7de-4e70-842a-141d758b99fa,2,1,2024-01-31 22:07:11,15288947.64,329,613636111659,301,846011373752,2024-03-06 10:53:32,3
600,e288592c-9bcf-470c-ac4d-ccca4681edf1,f9b9c52b-025c-4514-9d91-d2b3bb8971f5,1154,4ae14180-b9c9-45d9-b7a8-d2d4b5ef34d8,4,6,2022-12-02 20:52:06,47441942.65,1049,160904918035,1057,552218824309,2023-03-24 00:12:49,3
601,94b3598b-f981-46cb-b093-8a48998176cd,6ffb13c1-d165-44c2-b3ce-37d6398fbdea,735,4d776263-6120-434a-b119-e8a71ace9724,5,7,2023-01-05 11:46:42,7012899.73,708,893068485265,798,296859833677,2024-10-13 02:22:45,3
602,11603b75-d120-424c-989c-94ee017c37d4,27e3ca3d-820e-400e-ab72-d0669f0af3df,763,43851c43-d089-4fcd-9bda-415f1b769adb,4,1,2024-06-12 18:49:27,21325780.98,690,984604670751,157,761328737177,2025-10-10 21:57:16,3
603,2b87f189-1b8b-4431-9e81-dcc32a7e2207,1f8bfede-cfd8-44d8-8523-33610d4e5a53,364,eeb5f827-b420-461b-8eed-c1c6a8c8d116,2,6,2024-01-15 14:20:17,11954697.38,1123,578905615363,904,276524336536,2023-02-02 13:33:51,3
604,a5b9fc7b-22ac-476d-ad4e-e67da0f7447c,79bf2506-995f-4523-b27a-93a3d08a9b4e,193,72fbc7a8-97da-4848-be95-d3e34930f004,4,10,2024-10-25 04:37:51,38729446.34,181,232075581794,112,981668604088,2024-12-15 10:35:35,3
605,3d16f28c-330b-4b28-b49a-07a00f75f7c0,b626b2f9-5dab-47d9-8498-6d5277ab8e96,219,38a26591-b768-4a22-904d-74b5e26ecd78,4,5,2023-06-03 18:44:11,354666.21,735,576937611948,111,435345099043,2025-01-10 19:57:40,3
606,0ff37bbe-75d0-43a4-83d7-2c8d76a65412,c3d0119d-efbf-436b-89b5-08193828601f,786,ab3b1149-95c9-416b-b477-0c6ef5896383,4,3,2024-06-29 20:42:23,9330619.26,980,990704150920,709,864876838807,2023-01-05 17:21:51,3
607,7cd8cc0a-7ab3-4875-a207-2da3efb62631,c8947e30-8548-4398-9578-a081a3c3f84c,980,37ce775b-15b9-4b3f-94da-ca88ad649cae,5,4,2024-03-18 02:04:01,22736604.55,672,448877180638,980,814807225581,2025-02-05 03:42:47,3
608,04afb6c4-5adf-4dce-a22c-d12e50916a94,da1c7b66-92fa-40ff-a701-f0426d014dac,19,f750bdd9-9fb5-454f-ae74-bb51e522b263,4,9,2025-09-28 10:15:50,36965189.58,595,103777828976,836,662883568747,2023-05-14 18:11:43,3
609,21f066da-765b-4a45-b2d3-568eacd36054,243b52b5-6fac-4c17-8861-02810850bd05,801,d78dfb75-4cf1-44d5-9004-744da3073e3c,4,1,2024-12-25 08:06:21,23197357.76,221,503306303723,958,800445511794,2024-09-28 22:27:14,3
610,0e3b90c0-4fbf-4576-b115-c0cb0e1e0830,f4266f31-770c-4659-baad-d9e0fc77dee8,351,d9fa9c60-383f-4d70-87a9-b09e52481ac9,4,7,2023-03-08 14:08:10,25303931.18,486,164164622056,926,715880621294,2024-06-02 03:11:24,3
611,a3582367-6779-4081-8b38-26173133f6db,374a0173-b0ae-416a-ac5c-5c136eb1dba7,891,c757a5c1-aee2-4687-9b50-55b6448db7bd,3,4,2023-01-12 08:33:33,44886728.33,1199,435855784330,113,773319720039,2023-04-02 01:50:44,3
612,6ab058ad-680f-4087-9027-102696c69c8f,7274c4b9-74e7-4043-af96-e3513475a2ce,331,8168259c-1eed-4a5c-992f-841aeb83320d,5,7,2025-07-12 02:04:21,45085265.39,299,884869709285,509,952147316489,2025-10-25 08:37:33,3
613,2ff2856c-1396-46be-965d-d8f6a2ee5991,e1c68669-8ef2-4ee4-b7ef-f0578367cf4e,297,daf2371c-1de6-4c48-9444-c22efe8c6f6e,2,1,2024-07-12 18:08:43,22101195.83,1030,457565005357,1006,566387842045,2024-05-27 04:28:58,3
614,f018520d-0fb2-48e5-9e8e-ed19323d43e6,4842c6d3-d610-4d2d-a2c6-750ee6d719f5,381,9a8748b4-e74c-4e83-966c-88b381daad69,4,3,2023-11-12 19:40:32,20483123,391,306837816819,445,301055100184,2023-02-28 07:58:28,3
615,0fbbd08e-d0c3-4b62-a8dc-23e39eb60815,83cdf411-0c05-47ab-a04a-dc3ac938f051,702,d0f460bb-a662-49c7-9623-5955d077e5c3,2,2,2023-04-08 18:39:40,4439851.54,286,148690158500,1118,757812504456,2024-02-17 08:35:55,3
616,2cd8414d-3e67-4e44-ab8f-78da7436c466,1e95620c-ecd1-4f51-8db0-6c93180f79c9,346,425dccf3-ee45-481a-8ae7-a6a8622cfb10,1,4,2025-07-29 03:55:07,33647959.8,899,688716879854,1079,197004827827,2025-06-03 00:32:38,3
617,4ffa060a-aaaa-4f82-86a1-80b04e2f309e,dfc141e1-a72d-49fe-b269-6560b7a8d0d6,163,11784b77-1aa0-45e6-b937-6d31fadacc39,1,3,2024-02-26 04:03:25,34142855.31,298,486816752707,311,409055811306,2023-11-03 06:53:13,3
618,34403e21-b1e4-4bdc-96ac-1c5dbe738d12,f35ccc29-ee82-47b5-805c-cc1c3e1f1212,621,9f2818aa-9221-4a9e-ab67-043420642536,1,9,2023-01-01 01:17:33,11714494.32,662,539402331973,272,662984909267,2025-09-08 14:06:15,3
619,fd17c6c8-fa48-4a3a-8c96-f5f83e70171c,c5e16c73-aa4b-4553-8018-4938bd429f07,807,c39f7d09-5591-4022-b3e6-6fdb3a125c7f,5,4,2024-02-06 03:20:02,21957719.92,500,391739219846,942,483260662416,2025-02-02 19:33:06,3
620,9a154e32-c677-4c67-9488-07c80d4d2885,236b771a-5cf7-4917-bd32-6746edea2305,231,12cfcff4-d05d-4e13-9b83-0011ffad1d6a,2,6,2023-11-10 16:04:39,21474104.88,110,684109790915,1002,898585631886,2024-08-16 19:14:40,3
621,6cfdeab6-ae3f-4f31-9051-8e35d5774388,c4043766-f95d-4cd8-8455-c52bc9402c34,867,3f8eb595-b609-4bf6-b478-260374cddbb7,3,5,2024-05-17 11:52:32,3034739.19,273,684737867653,576,482988571920,2023-05-02 09:24:20,3
622,7502281b-322a-406b-aad8-3c6691289c88,fd6572c7-3eb5-4075-8a81-24da1a7dde92,1197,972adc1a-4b16-4a0c-b9ba-a3cef841d797,1,2,2023-08-02 13:44:03,12827412.13,652,488943673686,239,562208737454,2024-12-21 07:36:45,3
623,84147c8c-60b0-4666-ab03-eb36ca9ccc61,599c98fe-6124-4f54-b266-eea5347ef54d,198,20a4770f-5537-45bc-9c7a-a98c5cd5d342,5,2,2025-01-06 19:20:49,1544198.88,1034,713928481013,1018,365592034528,2023-09-03 14:22:03,3
624,6037d9d5-331c-4422-92ee-92544c735174,aed55243-a2ba-4888-a550-814ebd9f8cbf,564,d121b42a-35b5-4d35-b581-9bbf28716cee,1,1,2024-11-26 21:47:57,742664.94,609,419132570696,624,498763017542,2024-08-06 18:47:05,3
625,b8425012-4a23-4295-a59a-cff95d82fc71,f351f2ce-0641-4feb-85f4-70a7f99d8a87,994,4f5755e0-bc22-4738-9418-dc719b06e6d2,5,2,2025-08-04 20:13:36,23115044.27,1039,703226586865,355,829642551537,2023-03-09 08:48:16,3
626,38376130-ea38-4d3c-8d5f-88ddc0c865ed,fe426957-ea3a-47da-ac0f-a2c8dd0aaf19,466,5149df65-4e67-479b-895c-f8901c1ab756,3,10,2023-09-14 21:08:10,1676065.3,850,437648692001,544,370277060147,2023-04-18 14:01:38,3
627,1bfeeca4-e615-4dff-8ae4-3adc645d49c0,c3cb3829-eaf0-4c7c-87d5-540eb1c0b5cd,1188,b19c0217-5f27-42a0-99f6-795ebda0d7c9,4,2,2023-01-14 02:34:43,21423575.4,1197,457055526067,30,117698910648,2025-03-19 11:50:58,3
628,b0aba55f-e4b9-4953-b6d6-af0c0c3114d8,8849791e-0cfd-4b52-98b2-204e66fba92a,1048,601ef253-604d-4040-ac8c-2a3c737bca6f,2,6,2025-07-12 04:33:02,21138964.08,461,653801133364,309,101479884471,2024-04-03 20:40:58,3
629,55d049cf-bf09-4770-bc2a-55efff51d085,c758c258-7c8e-4497-84a2-0cc0572ee07e,55,df96e9bd-db84-4bc3-9692-5c7fbd18043d,3,8,2023-09-18 07:22:11,21449020.01,281,719808103608,363,238092452508,2025-01-06 20:24:25,3
630,beb279a0-ccf4-4ada-9b3a-bc104d5eb093,0f1ee3b8-9313-44e3-b449-0bb126dd5fd1,36,9379d754-02e3-4be4-b4f4-b1ff90670f5e,2,4,2024-03-20 10:36:11,33328856.61,760,957900548939,956,477872584838,2024-03-07 01:16:15,3
631,44fce21e-acdf-46a4-b842-1ca7928f8ff9,5dffc359-66b5-4137-ba5c-419524af4609,1193,be7578dd-b6cc-43d1-82ca-24c90423124d,2,7,2024-08-28 01:45:01,44475202.81,573,558434567499,30,222581655566,2024-10-08 12:18:28,3
632,6548eb7b-75f9-45b3-b50a-3c0bd8f09090,3a5a1a7e-0449-4bef-a43e-de3223df9257,507,be401dcf-539d-41a4-8220-e26c65f719da,2,10,2023-11-19 02:58:45,21791715.42,740,624220977366,354,754603406018,2025-11-04 02:12:23,3
633,730520a0-2c4d-4749-814d-4f0f8c78dcc8,0838654b-571e-4244-a81f-4ac6ef7e61fb,921,68959d4d-e8f9-4044-a9ab-2455f0f1560e,3,9,2024-06-16 02:52:43,42319457.11,902,335684644620,728,476737317547,2025-10-17 21:59:08,3
634,6ead5dd2-2624-4f98-a46f-19e989961dcc,a6b36225-9f15-4742-8dd6-733b43e72e6b,139,b4caa908-6c74-4309-bd7a-99945b6fa682,2,2,2025-11-21 07:29:35,18404560.94,536,724813412314,284,218396360033,2023-01-10 16:59:35,3
635,72fde4b1-4ba8-4af2-be5b-63b159da0537,ceee099d-ccd0-4a55-ad78-af8f40a70578,878,d71df8e9-7dbb-4038-9ea9-8f4aa39dec79,1,7,2024-07-25 23:41:35,24384499.06,1114,347105243956,710,880582421001,2024-12-11 07:34:21,3
636,d8f37b9a-bf10-43d4-92a1-0d1ae425e7d6,9d6a0b67-6008-4ed6-b9bc-0e1a41163772,1175,97fef978-cab3-4509-b823-cee4c728030c,4,7,2024-09-11 14:40:12,37220825.63,257,867155623891,920,263083507089,2023-05-31 20:57:53,3
637,0e47f037-211f-451b-84f3-5bff4f267070,a0f3facf-9862-4637-b3c9-f4fe04067eb0,395,5984b225-144c-44a4-9640-a70aab236227,3,4,2023-06-27 16:07:03,17506309.29,1136,711130555319,631,433049011322,2023-08-20 21:42:01,3
638,9d001228-0106-4af6-ae5c-6935821026e0,5a936a20-9064-4938-9d5c-5bf0b9023fc6,1158,5e5721cd-0053-4d72-ad1c-aed838faba8b,1,7,2025-09-13 07:29:55,8834482.71,423,196322804005,1186,710897977227,2024-02-17 13:12:16,3
639,350467c3-af04-4616-9387-c3b62249489a,fdef2dd5-66d6-4fc2-ab7a-45b3f079fb9d,778,170d3047-e8f0-48fb-a845-36ed35536f41,5,10,2023-12-07 09:01:35,24356797.5,61,650908549696,458,601719096266,2024-03-02 10:16:39,3
640,f8e92f85-3063-4631-bea9-81a5e5090e6c,29dd0ec9-12af-4abc-9a79-66c4f7482ff6,1184,1fa33ad7-7420-4ea6-9ab7-978e5a967c5c,4,3,2022-12-30 12:09:49,19780316.86,202,627806083031,937,564919382410,2023-05-03 05:12:24,3
641,1e722dd7-7c6f-436d-89ed-f19b6b56a347,62b9a688-c4d9-4b80-b783-c6daa5ef73a1,1097,a48dcdc9-3baa-4fba-a0f5-eb4c10001310,2,7,2024-02-10 11:17:22,16785897.06,696,384313452426,678,497367099159,2025-04-11 20:52:33,3
642,80cfea8b-848b-4180-90af-ca8605919f62,14a7a49a-0efc-4852-a275-68c38b062e97,437,e0b41838-6721-4fb1-b7b8-f4dc7df9438f,4,7,2023-12-25 15:34:00,44940659.92,33,522795124152,74,919369156331,2025-04-14 00:05:41,3
643,d3d01672-8342-4f80-95a3-68928571e051,542a10a5-c728-4232-956e-ce6d00f05f1b,436,ad069500-2433-40e8-aa52-2dc371d9e6dc,4,2,2025-05-19 13:02:17,46477178.73,522,170508934060,308,422700397202,2024-06-07 11:01:20,3
644,969fc075-1636-4e00-b41f-01d276c4d227,13340e7b-660f-4978-88a6-4681a30ada61,613,e6709955-678f-4b3e-992d-1f5a92f87605,3,3,2024-02-10 13:56:58,8002934.16,1108,793859752799,314,350704775199,2024-10-11 19:51:26,3
645,e896455a-7e66-49bd-b6bb-6b752603f62b,90dc4771-9fb6-44dc-8bb7-13ca1885df27,183,bbb07d54-9957-4025-845d-8a742d310029,4,10,2025-01-03 05:04:28,33292145.31,803,425240818312,584,953006266857,2024-10-15 19:05:47,3
646,7875515a-9d69-4465-af50-976cfcd48520,e65c27df-f58a-4992-87a6-2fcb4b42bf00,674,14d2dafb-9a99-476e-b9e4-854c6003d9d8,5,4,2025-04-06 02:01:07,33906614.76,1111,908709751840,356,660282886080,2023-01-24 15:49:59,3
647,240266f3-6660-419a-92a9-8817d631bb68,b0b19d17-b201-4624-adf9-c1606bfb17a5,867,ba67162e-98dc-43e6-b6e9-e4393d752b36,4,4,2024-10-01 03:10:12,24194068.48,310,365632051199,1140,546301393419,2024-03-03 02:57:00,3
648,7fe5ee0f-6f3f-44aa-8c44-543b2b0c12be,30a3b290-f2dd-4b28-b12a-f568d67bd947,792,fc1f9662-066b-4bf9-98f7-b4724723fc73,5,5,2023-08-20 23:26:22,39844275.82,769,418108853218,346,748064093912,2025-02-15 05:11:22,3
649,fc4ba314-bb40-4fb2-a5e1-ae2edaeb18d1,2d823787-e0ae-4255-930a-dfc96b720dd6,418,7463eeb2-0a16-4dd0-aea3-8337b006fcc0,1,1,2025-04-04 00:23:40,39541916.34,392,812640352789,942,280874522337,2025-11-01 09:54:22,3
650,e1e4749c-104b-41b8-9ab1-1077ad6f3d89,4eb20348-d4ce-4c86-8fcf-ec3a22152390,1089,43f7b75a-5b95-47a7-ad21-33e597ca512c,2,10,2023-02-18 13:29:08,42711599.01,93,860649259054,366,474778906550,2024-06-29 00:45:16,3
651,b30a134f-b2b9-4d5f-afc7-46c3c3e769a1,bfde40fc-734d-4389-9fe6-31cc7d647113,131,bebc3eb3-4430-4d03-abb4-5ca6d5c69c32,2,1,2024-04-07 03:36:45,8082541,332,571161796978,1017,417536230641,2025-02-18 05:58:12,3
652,729e6bdd-a74b-4a18-855e-f3c6758b38ae,ee4c55e8-7fb7-4be6-aad4-b8c35d2b0615,1104,b105f875-8dfd-45f2-a789-c1fdfc7e8cb6,2,2,2024-07-02 01:30:53,16554714.03,379,979003331938,1138,840882227107,2025-09-13 03:45:02,3
653,a4ab2d8d-cf04-4a24-a42a-9c8e01ac3bdf,30efe52a-d599-4401-95d8-531571358688,1109,5fcfe04c-bd94-496e-9b5f-caaa1b61401b,2,5,2023-03-22 15:30:15,27003779.75,1192,933158611652,694,192096868389,2025-09-20 10:12:08,3
654,b13b372c-a9bb-46a0-ad08-34c93210cc02,7baca6ed-fa78-4a64-aa5e-afac2a976dd2,160,bbe14cfd-5bbc-4966-86fb-aeb8e90e95a6,1,3,2024-11-09 00:26:22,16914204.47,425,894471039571,958,993454416698,2025-03-23 01:27:30,3
655,09882733-8ee1-48bf-8312-929fe65f313f,f6b2abc1-9a92-485a-8765-5f7ba589ddeb,173,1374fc04-4fdb-4967-abb5-d66c99f57e23,5,4,2025-06-14 13:03:39,8289505.51,447,301008409533,104,723999190480,2024-01-24 00:19:51,3
656,60dba3c3-4abc-436f-b69b-500fbba1f130,e8a53de4-d18c-4506-b5dd-777bf5f8a018,113,5ef4f0c6-1e46-4b1a-b23d-0a88921b955e,4,1,2023-01-01 20:45:58,4883823.09,1089,439774422487,182,700123048895,2024-02-25 06:37:19,3
657,2853676c-1fc7-45ab-b2ab-009f51a43ebb,0fb1a5d8-3c9e-476f-adc5-efdaa59b6205,1028,d4d4c3f0-26c3-4a9b-b0c4-235856b57145,3,1,2022-11-28 01:48:45,37921909.66,1193,553068711071,1,136299411825,2024-09-05 00:56:23,3
